,page_url,number_bathrooms,number_bedrooms,description,display_address,features,manager_id,photos,price,number_of_views,created_at,price_period
0,https://www.daft.ie/for-rent/apartment-2-bedroom-apartment-capital-dock-residence-grand-canal-dublin-2/2607782,2,2,"This elegant two bedroom apartment, offers incredible views of endless sky and riverscape from nearly every window.

Ceilings reach for the stars in bedrooms and open plan living areas. Sunlight streams through floor-to-ceiling windows, creating bright and airy interiors, drawing attention to the impeccable design detail and finish.

Kingsize beds and roomy wardrobes give you the space you deserve. The master bedroom has a spacious ensuite wet room while the bathroom, akin to a five star spa experience, has a Kaldewei bathtub, GROHE shower, Duravit sanitary ware and Appiani ceramic tiles.

The kitchen is innovative with Miele appliances next door to a utility room with an AEG washer dryer. While a large storage room accommodates anything that has yet to find its home. 

One tour of this apartment highlights sublime comfort and convenience – all you could possibly want is right where you want it. 

A dedicated onsite concierge team is part of the lifestyle experience. Available 7 days a week to make your life easier, these property managers arrange dry cleaning, personal training and more, along with maintaining the privacy and safety of the grounds.

Private onsite amenities cater for your every mood. There is a gym, cinema, games room, entertaining kitchen, dining room and lounge for unwinding. 

Join a community of nature enthusiasts, culture fans, dog lovers, health buffs and pleasure seekers who enjoy a five star living experience. 

Virtual tours enable you to view apartments while respecting social distancing guidelines. They are helpful in illustrating the layout and interior style of a sample residence.


Please Note: These virtual tours have been produced for illustrative purposes only to demonstrate a sample unit which may not be the same unit as advertised. Prospective residents should note that it is solely intended for their guidance and assistance and nothing contained in it should be considered as a definitive representation or legally binding warranty. All areas, measurements and layouts referred to are given as a guide only.","2 Bedroom Apartment, Capital Dock Residence, Grand Canal, Dublin 2","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",Eoin Grant,"['https://photos.cdn.dsch.ie/OTRlZDA3YWQwNzFjOGJiNTIyNmRlYWEwZmVhMTEzYjFxAiEw3aVnaUzyVNOIH3yyaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2UvZC9lZGMwNjljYmUxNzExYzNiMWIyM2Y2YmUxNzg3YTU4OC5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/ZGJiODU3MGJlZGY2NWQ3NzBjNzEzYmNlNGE2NzYxYjB9ITssoKbc9shUyPNPxRS3aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvZC9hZDYwMTEwYTBkMTlkMDM2NTFlNGVmZDEzZDc0YzM2Ny5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZTBkOTJmY2E0ZDAxYTFmNWFlY2I0MDI4Zjg0ZDhmYWaeIKDL4WPL3nylYnOpFDd1aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzEvYi8xYmNmMjhjN2Q5MmE0YjY3ZTIyODMzZmU5NWNlOGQ0Zi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZDg0ZGFjMDViMTAyMTcxMWYwZjEyNjNmYTM5OWY3MDjnB7-54BAX3jr2crmvu2KhaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2QvYi9kYmU0NzUxMDFjMzkyMWY5ZmU5YWJkODY5NDA5ZjFlZi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",2970,22239,2021-03-18,month
1,https://www.daft.ie/for-rent/apartment-three-bedroom-apartment-capital-dock-residence-grand-canal-dublin-2/2915549,2,3,"This elegant three bedroom apartment, in Dublin’s tallest residential tower, offers incredible views of endless sky and riverscape from nearly every window. 

Ceilings reach for the stars in bedrooms and open plan living areas. Sunlight streams through floor-to-ceiling windows, creating bright and airy interiors, drawing attention to the impeccable design detail and finish.

Kingsize beds and roomy wardrobes give you the space you deserve in the master and second bedrooms. A spacious ensuite wet room completes the master bedroom while the 
third bedroom offers a generous wardrobe and double bed.

The bathroom, akin to a five star spa experience, has a Kaldewei bathtub, GROHE shower, Duravit sanitary ware and Appiani ceramic tiles.

The kitchen is innovative with Miele appliances next door to a utility room with an AEG washer dryer. While a large storage room accommodates anything that has yet to find its home. 

One tour of this apartment highlights sublime comfort and convenience – all you could possibly want is right where you want it. You even have a stylish office to inspire you.

A dedicated onsite concierge team is part of the lifestyle experience. Available 7 days a week to make your life easier, these property managers arrange dry cleaning, personal training and more, along with maintaining the privacy and safety of the grounds.

Private onsite amenities cater for your every mood. There is a gym, cinema, games room, entertaining kitchen, dining room and lounge for unwinding.

Join a community of nature enthusiasts, culture fans, dog lovers, health buffs and pleasure seekers who enjoy a five star living experience.

Virtual tours enable you to view apartments while respecting social distancing guidelines. They are helpful in illustrating the layout and interior style of a sample residence.


Please Note: These virtual tours have been produced for illustrative purposes only to demonstrate a sample unit which may not be the same unit as advertised. Prospective residents should note that it is solely intended for their guidance and assistance and nothing contained in it should be considered as a definitive representation or legally binding warranty. All areas, measurements and layouts referred to are given as a guide only.","Three Bedroom Apartment, Capital Dock Residence, Grand Canal, Dublin 2","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",Eoin Grant,"['https://photos.cdn.dsch.ie/NmYxOWJhM2M5NTVlMDNjOTM3MWMwODcwNDA0MDExMDhaA4GAWpY3TxGhZiuBPzCVaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2YvNi9mNjBhNmIyNzQ5OGY1NjkwYjU5NWQ2NTQxOTc4YWMzMi5wbmd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/ZGJiODU3MGJlZGY2NWQ3NzBjNzEzYmNlNGE2NzYxYjB9ITssoKbc9shUyPNPxRS3aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvZC9hZDYwMTEwYTBkMTlkMDM2NTFlNGVmZDEzZDc0YzM2Ny5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZTBkOTJmY2E0ZDAxYTFmNWFlY2I0MDI4Zjg0ZDhmYWaeIKDL4WPL3nylYnOpFDd1aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzEvYi8xYmNmMjhjN2Q5MmE0YjY3ZTIyODMzZmU5NWNlOGQ0Zi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/OGFlNjZiOTI4YjI4ZTFkNzEyNzMwYzExMDdmODdkZjXFkw21sh4c1Z96Cv-lZ12JaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2IvNi9iNmRhNzNjNmQ4MDg0YWQwNzg0ZmIzOGM5OTcyMGJlYi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",3690,2763,2021-03-18,month
2,https://www.daft.ie/for-rent/apartment-2-bedroom-serviced-apartment-capital-dock-residence-capital-dock-82-sir-john-dublin-2/1481753,2,2,"This elegant two bedroom apartment, in Dublin’s tallest residential tower, offers incredible views of endless sky and riverscape from nearly every window.

Ceilings reach for the stars in bedrooms and open plan living areas. Sunlight streams through floor-to-ceiling windows, creating bright and airy interiors, drawing attention to the impeccable design detail and finish.

Double beds and roomy wardrobes give you the space you deserve. The master bedroom has a spacious ensuite wet room while the bathroom, akin to a five star spa experience, has a Kaldewei bathtub, GROHE shower, Duravit sanitary ware and Appiani ceramic tiles. 

Towels, bathrobes, toiletries and bed linen are supplied and refreshed weekly. Utilities and high speed Wifi are also included.

The kitchen is innovative with Miele appliances and equipped with a Nespresso coffee machine, kitchenware and tableware next door to a utility room with an AEG washer dryer. While a large storage room accommodates anything that has yet to find its home. 

One tour of this apartment highlights sublime comfort and convenience – all you could possibly want is right where you want it. You even have a smart TV for your favourite shows. 

A dedicated onsite concierge team is part of the lifestyle experience. Available 7 days a week to make your life easier, these property managers arrange dry cleaning, personal training and more, along with maintaining the privacy and safety of the grounds.

Private onsite amenities cater for your every mood. There is a gym, cinema, games room, entertaining kitchen, dining room and lounge for unwinding.

Join a community of nature enthusiasts, culture fans, dog lovers, health buffs and pleasure seekers who enjoy a five star living experience.

All utilities are included and car parking spaces are available to residents by way of licence agreement. 

Virtual tours enable you to view apartments while respecting social distancing guidelines. They are helpful in illustrating the layout and interior style of a sample residence.


Please Note: These virtual tours have been produced for illustrative purposes only to demonstrate a sample unit which may not be the same unit as advertised. Prospective residents should note that it is solely intended for their guidance and assistance and nothing contained in it should be considered as a definitive representation or legally binding warranty. All areas, measurements and layouts referred to are given as a guide only.","2 Bedroom Serviced Apartment, Capital Dock Residence, Capital Dock, 82 Sir John, Dublin 2","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony', 'Serviced Property']",Eoin Grant,"['https://photos.cdn.dsch.ie/OGNkYmRjMzc5YmExN2JmODhmMzAxNDAzZTMxYzUzZGHDdZI1bfcxH_hMKOjxn4fIaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvZC9hZGNlMDVkYmRjOGQ1ODg4NDBhNzc2ZTkzN2M2MTQ1Mi5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/ZGJiODU3MGJlZGY2NWQ3NzBjNzEzYmNlNGE2NzYxYjB9ITssoKbc9shUyPNPxRS3aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvZC9hZDYwMTEwYTBkMTlkMDM2NTFlNGVmZDEzZDc0YzM2Ny5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZTBkOTJmY2E0ZDAxYTFmNWFlY2I0MDI4Zjg0ZDhmYWaeIKDL4WPL3nylYnOpFDd1aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzEvYi8xYmNmMjhjN2Q5MmE0YjY3ZTIyODMzZmU5NWNlOGQ0Zi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZDg0ZGFjMDViMTAyMTcxMWYwZjEyNjNmYTM5OWY3MDjnB7-54BAX3jr2crmvu2KhaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2QvYi9kYmU0NzUxMDFjMzkyMWY5ZmU5YWJkODY5NDA5ZjFlZi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",4000,17421,2021-03-21,month
3,https://www.daft.ie/for-rent/apartment-apartment-1-1a-quayside-quarter-north-wall-quay-dublin-1/2854091,1,1,"To provide you with extra peace of mind when choosing to rent with us during this time, we are offering a money back guarantee on your holding deposit if you view virtually but have a change of heart within 24 hours following an in-person viewing. Additionally, with our flexible moving dates you can move any day within a 30-day window of your original date.

Greystar is delighted to introduce Quayside Quarter, the residential component of Dublin Landings at North Wall Quay. Live now with 4 weeks rent-free offer available now on selected 2 bedroom apartments. Sitting at the forefront of the regeneration of the Docklands and consisting of 268 premium apartments, Quayside Quarter sets a new standard of rented apartment living in the city. 

Not only will residents benefit from a professional service, where all the homes are looked after by Greystar, but they will also enjoy exceptional quality apartments and access to a host of additional benefits. The private gym is flooded with natural light and features a raw industrial aesthetic. 

Designed to refine the work life balance, the Residents' Lounge is an elegant and considered space designed to meet the needs of its residents. With hot desks, meeting spaces and a games area for downtime, it is a space made for collaborators. 

On top of all this, there's also 210 parking spaces, secure bike storage, a concierge service and landscaped gardens.  All apartments are pet friendly and residents can choose from furnished or unfurnished options in an array of floorplans, some with waterfront views.","Apartment 1, 1A, Quayside Quarter, North Wall Quay, Dublin 1","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",Laura Foody,"['https://photos.cdn.dsch.ie/YjFjODhmMmNmMzEwYjc4MGVhNmZkZWJkNWQzYWFmN2FF6cGOCIYIZdxhUgYYM_3LaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2MvMi9jMmQ4YmU5Njg4YTBlOGMyMzg3YTc2ZDVkZTc1ZmQxNS5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/Y2EyN2M1YzFiYjMzZTBlYzA0ZmQwODRhOWU3NTVmZWFJMbXe_VctMQQej72dj1LuaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvNC9hNDMxNTlmMGViY2UxY2IwNzJhZWI4YWM2YmViMjFjNS5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/OThjNjk0ZWRlOTk1ZDM4ZTI2MjMzMzVmZDYxYWMwYWWLe0MaqlDa_34qljw_8MzJaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzMvMC8zMDI3ODA5ODVmZjA2OTViYzUyZWQwNzUwYjEwNjUyYi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/NzU1MmM5MDk0MmQxZDU4NDhhNmFkYzEzZTlkMDQyYzGOFdCt1tMlUZitPlixFYYMaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzIvYi8yYmJiOWJhNDUxZTYzMGQ5MTdjYTlhYWEzNGVkNDBkNC5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",2300,6892,2021-03-03,month
4,https://www.daft.ie/for-rent/apartment-apartment-103-quayside-quarter-north-wall-quay-dublin-1/2569613,1,1,"To provide you with extra peace of mind when choosing to rent with us during this time, we are offering a money back guarantee on your holding deposit if you view virtually but have a change of heart within 24 hours following an in-person viewing. Additionally, with our flexible moving dates you can move any day within a 30-day window of your original date.

Greystar is delighted to introduce Quayside Quarter, the residential component of Dublin Landings at North Wall Quay. Live now with 4 weeks rent-free offer available now on selected 2 bedroom apartments. Sitting at the forefront of the regeneration of the Docklands and consisting of 268 premium apartments, Quayside Quarter sets a new standard of rented apartment living in the city. 

Not only will residents benefit from a professional service, where all the homes are looked after by Greystar, but they will also enjoy exceptional quality apartments and access to a host of additional benefits. The private gym is flooded with natural light and features a raw industrial aesthetic. 

Designed to refine the work life balance, the Residents' Lounge is an elegant and considered space designed to meet the needs of its residents. With hot desks, meeting spaces and a games room for downtime, it is a space made for collaborators. 

On top of all this, there's also 210 parking spaces, secure bike storage, a concierge service, landscaped gardens and a postal room with secure parcel storage.  All apartments are pet friendly and residents can choose from furnished or unfurnished options in an array of floorplans, some with waterfront views.","Apartment 103, Quayside Quarter, North Wall Quay, Dublin 1","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",Laura Foody,"['https://photos.cdn.dsch.ie/YjFjODhmMmNmMzEwYjc4MGVhNmZkZWJkNWQzYWFmN2FF6cGOCIYIZdxhUgYYM_3LaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2MvMi9jMmQ4YmU5Njg4YTBlOGMyMzg3YTc2ZDVkZTc1ZmQxNS5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/ZDI1N2M0Mzk5N2Y2MmNmYmIwYjVlNWJhMjc3ODc0ZjB6aBTN1aHqhc5d0t-s5nV6aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvNi9hNmYzZjAyZDQ1MmRmMzY2ODVlN2IwNGVlMzMxNTQzZS5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZTg1OWY1NmRkMDE3NzVjYmFlM2UyMmViZGVmNjIzMDf0kZqugK9io1M2haYxSabVaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2YvYy9mYzQwOTQ2NmFkNGM1NDUzZDU0MzVlMTZlNGY4MzhjMy5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZDRkNzc2YmI1NjM1NDJkZGMzMjYyYWZiM2Q1ZjE4NGKL6-Yf7HNMiaZmnxXqUEuUaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvOC9hODcyZTZmZmYxNGE1NzU0ZDFlODNlMjI1MTE0MDEwYi5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",2430,9759,2021-03-03,month
5,https://www.daft.ie/for-rent/apartment-apartment-g01-quayside-quarter-north-wall-quay-dublin-1/1510676,2,2,"To provide you with extra peace of mind when choosing to rent with us during this time, we are offering a money back guarantee on your holding deposit if you view virtually but have a change of heart within 24 hours following an in-person viewing. Additionally, with our flexible moving dates you can move any day within a 30-day window of your original date.

Greystar is delighted to introduce Quayside Quarter, the residential component of Dublin Landings at North Wall Quay. Sitting at the forefront of the regeneration of the Docklands and consisting of 268 premium apartments, Quayside Quarter sets a new standard of rented apartment living in the city. 

Not only will residents benefit from a professional service, where all the homes are looked after by Greystar, but they will also enjoy exceptional quality apartments and access to a host of additional benefits. The private gym is flooded with natural light and features a raw industrial aesthetic. 

Designed to refine the work life balance, the Residents' Lounge is an elegant and considered space designed to meet the needs of its residents. With hot desks, meeting spaces and a games room for downtime, it is a space made for collaborators. 

On top of all this, there's also 210 parking spaces, secure bike storage, a concierge service, landscaped gardens and a postal room with secure parcel storage.  All apartments are pet friendly and residents can choose from furnished or unfurnished options in an array of floorplans, some with waterfront views.","Apartment G01, Quayside Quarter, North Wall Quay, Dublin 1","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Pets Allowed', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",Laura Foody,"['https://photos.cdn.dsch.ie/MmU1YjA5ZGVhZGViZGU0MGMyOTEwZDE1MmU4MzQ2ZWFt-ESQ4cLeVoyVQy9j1aZAaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2IvZi9iZjdiYzE0NmE1YjM4MTBiNTA4YmI4ZTk3N2JhOTc1Ny5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/YTQzZTk0NzEwMDE3YzBmZTI3NGVmMTc3MTIyYTdjMWK3lbuzDRIMKGU1_6JObI9NaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2YvZi9mZjYxY2JhNjQ3YTI3YTU5YjYxYWNmZDhlMWNlYjE3NS5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/NGQ3MDc4NTNiZjRlYzJhMjU3OTIyMjM4MmU3ZjcxZTbKjZaSV_C1nYTYgBL6r1ASaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzUvMS81MWVkYTZmZjU5YzZmNDhlNjc5ZWNmMDQ2MzBiZDk1YS5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/YzMxZGExODkwNDM4YjBlOTU0ZWNhNmEyYjU5MjkzM2OXYqTVtYVadexgkP0EN6n0aHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzYvNS82NTcwYmYzMDFhMjAxNjBkNWVkM2YwZThjYWMyNmVhYS5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",2550,20226,2021-03-03,month
6,https://www.daft.ie/for-rent/apartment-1-bedroom-apartment-u-rathborne-rathborne-ashtown-dublin-15/2934381,1,1,"This stunning, well laid out 1 bedroom apartment enjoys views overlooking The Royal Canal creating gorgeous light, stunning views and a lovely south facing balcony. Bespoke U furniture and lots of storage too.","1 bedroom apartment, U Rathborne, Rathborne, Ashtown, Dublin 15","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",Aisling,"['https://photos.cdn.dsch.ie/MzEzZDg1Y2UyMWZkYTVjNGJkNTNiMTg5YTUwOWM1ZGVvC1GlWnTxsnqnwgEsaDwmaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzMvNy8zN2E4YTgzYTcyZWRiYjU0YjIxM2U3ZjhhZWUxNGZiOC5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/MzhmMGMxMjYxNTQyOGQxYTc2MmNiMmI5NjllYTJhMTLs2n2N3H_hKeA_47YqUQtKaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2QvMC9kMDFmMzBkYzE3NzU0MWU1NTUwZTk0YWRiNTQxNjNlMy5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/MjI2MmVkYzgxM2Q3MjM5OWViOWMyNDUzMGQ3MTY1ZDMNmh8qsy2RTY8vAiKufFJoaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzYvMC82MDRhMWYwOGU3ODdjODE3NTliYTJlMDM4NDQxNjZlNy5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/MzM0OWU1NTAzOTUzMTk5NDEwMTdkYWIxNjM1MGZmMWKDhWwwbR5ZX7QKYTtaFBEFaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2IvOC9iODMzYzgxYTJiYzFiYThmZjM0Y2E4NmVlODk4ZDUxZC5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",1800,3414,2021-03-16,month
7,https://www.daft.ie/for-rent/apartment-2-bed-duplex-apartment-2-storey-u-rathborne-rathborne-ashtown-dublin-15/2563864,2,2,"Private 2 storey units at the top of the building with 2 large double bedrooms. High ceilings in the living space with gorgeous light, stunning views and a lovely south facing balcony. Bespoke U furniture and lots of storage too.

This stunning 2 storey, 2 bedroom duplex apartment is located at penthouse level at U Rathborne. It features 2 double bedrooms and three bathrooms, all with extensive high quality tiling and sanitaryware. The spacious kitchen has modern handle-less cabinetry and is fully equipped with integrated appliances.  A large storage room is located at first floor level. The top floor living/dining room is south facing, and features a high ceiling with  its own private balcony overlooking Crescent Park and the Royal Canal.  This unit includes bespoke U furniture as standard.

Viewing by appointment only.


Viewing Protocol  - Please Read Below

Each party will be given a 5 minute viewing slot in keeping with government guidelines. 

Viewing size of the party is strictly 2 people. 

Hand sanitiser will be available in the property. 

All attendees must wear a mask - Our staff have the right to refuse admission if you are not wearing a protective mask 

Also as per the Property Services Regulatory Authorities protocols in relation to Covid 19 we must presume the following however if you respond Yes to any of these you should not attend viewing and we can arrange for a viewing at an alternative date. 


1.         Have you visited any of the countries outside Ireland excluding Northern Ireland? Yes / No

2.         Are you suffering any flu-like symptoms/symptoms of coronavirus COVID19? Yes / No

3.         Are you experiencing any difficulty in breathing, shortness of breath? Yes / No

4.         Are you experiencing any fever like/Temperature symptoms? Yes / No

5.         Did you consult a doctor or other medical practitioner? Yes / No

6.         Have you been in contact with someone who has visited an affected region in the past 14 days?

Please be advised that we must adhere to HSE guidelines and this protocol

Virtual walk through with an agent is available

Please email to enquire about our Covid 19 Safe viewing options.","2 Bed Duplex Apartment - 2 Storey, U Rathborne, Rathborne, Ashtown, Dublin 15","['Parking', 'Central Heating', 'Cable Television', 'Washing Machine', 'Dryer', 'Dishwasher', 'Microwave', 'Wheelchair Access', 'Internet', 'Garden / Patio / Balcony']",Aisling,"['https://photos.cdn.dsch.ie/MTlhZDAzODMxYzViYjM1M2NkODRjMDQ2MzFiMDAyNWb2Bmp2LXgKkO70H1WwCw_WaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzkvZC85ZGQxN2ViNjViNDZjY2IwOTllNDQwMWZlYWZlNjMwYS5qcGd8fHx8fHwxNDQweDk2MHx8fHw=', 'https://photos.cdn.dsch.ie/ODk2YWEwNTFkNjNkNjc4NDcyNDZjNTIzYzAwNDI1MmPqN5lF_5YONHdtiAW6i8vtaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzYvZS82ZWJlMTc2ZmZjYzk1YTE3YTQzZTFkYjM4OGZhOTg2MS5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/MWIwMjM1ZDMxNmY0YzBjMmYyOGJkOGU4ZjAzYzZjOGLjQFUtzPFRmnJGY304HRGTaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1L2EvOC9hODg2YWIzZjE2ZGFiZjZmNzU5M2U3MjJjOTk3NzFjZC5qcGd8fHx8fHwzNjB4MjQwfHx8fA==', 'https://photos.cdn.dsch.ie/ZGU0YjU4OTMyYTU4NzU2Yjc4Zjg0NDVkMjBmZjQ5YTcjiUu-fuHddwRD89bzM5mAaHR0cHM6Ly9zMy1ldS13ZXN0LTEuYW1hem9uYXdzLmNvbS9tZWRpYW1hc3Rlci1zM2V1LzQvMC80MGExNzE1YjlkYzU1MTRhM2FjYTk5ZDk4OWNmNWRjZC5qcGd8fHx8fHwzNjB4MjQwfHx8fA==']",2200,11301,2021-03-21,month
